id_avaliacao,data_avaliacao,id_cliente,nota_nps,canal,dispositivo,categoria_compra,valor_pedido,uf,primeiro_pedido
202606-00607,2026-06-13,C26113,8,app,Android,Beleza,"R$ 241,10",SP,sim
202606-00608,2026-06-03,C28907,8,app,iOS,Eletrônicos,"R$ 15,03",CE,sim
202606-00609,2026-06-21,C32493,5,app,Android,Mercado,"R$ 396,37",CE,sim
202606-00610,2026-06-02,C14971,4,app,Android,Livros,"R$ 181,93",PR,nao
202606-00611,2026-06-05,C36579,10,app,iOS,Casa e Decoração,"R$ 289,38",BA,sim
202606-00612,2026-06-19,C19956,10,app,Desktop,Beleza,"R$ 56,86",CE,nao
202606-00613,2026-06-03,C18132,9,app,Android,Esporte,"R$ 466,85",RS,nao
202606-00614,2026-06-04,C28286,4,site,Desktop,Moda,"R$ 20,74",CE,nao
202606-00615,2026-06-25,C23637,8,marketplace,Android,Moda,"R$ 41,93",SP,sim
202606-00616,2026-06-20,C29533,10,marketplace,Desktop,Mercado,"R$ 433,30",PE,sim
202606-00617,2026-06-26,C30264,7,app,iOS,Beleza,"R$ 384,85",SP,sim
202606-00618,2026-06-08,C35417,8,app,iOS,Livros,"R$ 532,24",SP,sim
202606-00619,2026-06-17,C22464,8,app,iOS,Esporte,"R$ 345,16",DF,nao
202606-00620,2026-06-15,C39769,5,app,iOS,Beleza,"R$ 132,55",RJ,nao
202606-00621,2026-06-15,C19743,2,app,Android,Casa e Decoração,"R$ 177,98",SP,sim
202606-00622,2026-06-28,C29284,8,app,Android,Beleza,"R$ 111,71",MG,nao
202606-00623,2026-06-14,C20006,3,site,Android,Eletrônicos,"R$ 122,37",DF,sim
202606-00624,2026-06-19,C30349,10,site,iOS,Casa e Decoração,"R$ 225,61",PE,sim
202606-00625,2026-06-02,C29976,6,app,Android,Eletrônicos,"R$ 563,12",SP,sim
202606-00626,2026-06-24,C13251,8,app,Android,Casa e Decoração,"R$ 33,27",CE,nao
202606-00627,2026-06-25,C16808,8,site,Android,Livros,"R$ 795,08",PR,nao
202606-00628,2026-06-21,C16914,10,site,Desktop,Casa e Decoração,"R$ 26,41",RS,sim
202606-00629,2026-06-09,C31640,10,app,Android,Casa e Decoração,"R$ 632,70",PE,nao
202606-00630,2026-06-03,C15146,6,app,iOS,Casa e Decoração,"R$ 100,06",BA,nao
202606-00631,2026-06-08,C15695,6,site,Desktop,Livros,"R$ 41,18",PR,nao
202606-00632,2026-06-18,C12459,6,app,iOS,Casa e Decoração,"R$ 77,43",MG,nao
202606-00633,2026-06-06,C10087,6,app,iOS,Casa e Decoração,"R$ 171,05",RS,sim
202606-00634,2026-06-14,C24762,10,site,iOS,Casa e Decoração,"R$ 56,50",BA,sim
202606-00635,2026-06-23,C29458,4,app,Android,Moda,"R$ 48,20",DF,nao
202606-00636,2026-06-16,C19543,10,site,Android,Livros,"R$ 36,69",SP,nao
202606-00637,2026-06-02,C17585,8,app,Desktop,Eletrônicos,"R$ 115,54",SP,sim
202606-00638,2026-06-10,C33165,10,app,Desktop,Mercado,"R$ 732,49",CE,nao
202606-00639,2026-06-10,C33035,9,marketplace,iOS,Casa e Decoração,"R$ 252,57",PR,sim
202606-00640,2026-06-28,C24877,5,app,Desktop,Esporte,"R$ 219,26",MG,nao
202606-00641,2026-06-03,C32524,5,site,Android,Eletrônicos,"R$ 172,08",MG,nao
202606-00642,2026-06-08,C18668,9,site,iOS,Esporte,"R$ 46,51",SP,nao
202606-00643,2026-06-26,C35927,8,app,iOS,Mercado,"R$ 59,78",CE,nao
202606-00644,2026-06-21,C29326,10,site,Android,Esporte,"R$ 134,90",PE,sim
202606-00645,2026-06-22,C36342,6,site,Desktop,Beleza,"R$ 146,47",CE,sim
202606-00646,2026-06-30,C16482,8,app,Android,Mercado,"R$ 103,61",MG,nao
202606-00647,2026-06-14,C13760,10,app,Android,Moda,"R$ 244,98",CE,sim
202606-00648,2026-06-18,C17366,6,site,Desktop,Esporte,"R$ 463,14",CE,sim
202606-00649,2026-06-21,C14882,9,app,Android,Beleza,"R$ 204,19",CE,sim
202606-00650,2026-06-30,C18704,7,app,Android,Moda,"R$ 89,60",BA,nao
202606-00651,2026-06-27,C14660,5,app,iOS,Moda,"R$ 133,58",MG,sim
202606-00652,2026-06-03,C11954,7,app,iOS,Esporte,"R$ 116,33",PR,sim
202606-00653,2026-06-06,C35972,10,app,Android,Moda,"R$ 308,81",CE,sim
202606-00654,2026-06-10,C29498,7,site,iOS,Livros,"R$ 66,80",SP,nao
202606-00655,2026-06-24,C37008,10,app,iOS,Mercado,"R$ 48,11",RJ,nao
202606-00656,2026-06-19,C19457,4,site,Desktop,Beleza,"R$ 209,79",SP,sim
202606-00657,2026-06-15,C14074,9,app,Android,Livros,"R$ 49,47",SP,sim
202606-00658,2026-06-15,C32566,6,app,iOS,Beleza,"R$ 50,47",RS,nao
202606-00659,2026-06-10,C32928,6,app,iOS,Mercado,"R$ 87,35",PE,sim
202606-00660,2026-06-13,C18920,9,app,Android,Esporte,"R$ 74,53",SP,sim
202606-00661,2026-06-17,C27694,6,site,Desktop,Eletrônicos,"R$ 169,48",SP,nao
202606-00662,2026-06-16,C24344,7,site,Android,Mercado,"R$ 68,99",RS,nao
202606-00663,2026-06-03,C29596,6,app,Desktop,Casa e Decoração,"R$ 28,66",RJ,sim
202606-00664,2026-06-02,C39144,5,app,iOS,Eletrônicos,"R$ 23,69",DF,nao
202606-00665,2026-06-14,C34069,5,app,iOS,Moda,"R$ 32,04",SP,sim
202606-00666,2026-06-11,C29782,10,app,Desktop,Moda,"R$ 19,91",SP,sim
202606-00667,2026-06-09,C10847,5,site,Desktop,Moda,"R$ 96,04",DF,sim
202606-00668,2026-06-03,C17501,6,app,iOS,Mercado,"R$ 117,85",BA,nao
202606-00669,2026-06-22,C37392,9,app,iOS,Beleza,"R$ 254,08",CE,sim
202606-00670,2026-06-28,C28848,9,app,iOS,Moda,"R$ 27,78",PE,sim
202606-00671,2026-06-19,C10679,8,site,Android,Esporte,"R$ 266,92",PE,sim
202606-00672,2026-06-25,C32029,5,app,Desktop,Mercado,"R$ 65,93",CE,nao
202606-00673,2026-06-27,C18831,8,app,Android,Moda,"R$ 28,47",CE,sim
202606-00674,2026-06-19,C11318,6,app,Android,Mercado,"R$ 170,27",SP,sim
202606-00675,2026-06-25,C34781,6,marketplace,Android,Casa e Decoração,"R$ 133,32",RS,nao
202606-00676,2026-06-06,C25417,6,app,iOS,Mercado,"R$ 442,94",CE,sim
202606-00677,2026-06-17,C31348,6,marketplace,iOS,Esporte,"R$ 235,14",SP,sim
202606-00678,2026-06-15,C19114,6,site,iOS,Mercado,"R$ 124,45",MG,sim
202606-00679,2026-06-06,C29180,7,app,Desktop,Beleza,"R$ 113,74",DF,nao
202606-00680,2026-06-14,C30800,7,site,Android,Beleza,"R$ 214,82",DF,nao
202606-00681,2026-06-27,C26112,9,site,iOS,Livros,"R$ 60,62",CE,nao
202606-00682,2026-06-03,C25401,9,app,Android,Esporte,"R$ 88,95",PE,nao
202606-00683,2026-06-12,C23380,6,app,iOS,Livros,"R$ 25,95",BA,nao
202606-00684,2026-06-11,C20520,7,app,Desktop,Mercado,"R$ 92,07",RJ,nao
202606-00685,2026-06-22,C13427,7,app,Android,Casa e Decoração,"R$ 237,33",RJ,sim
202606-00686,2026-06-28,C15269,8,site,iOS,Livros,"R$ 151,62",BA,nao
202606-00687,2026-06-11,C23488,8,app,Android,Mercado,"R$ 73,02",DF,nao
202606-00688,2026-06-23,C26235,7,site,Android,Beleza,"R$ 49,89",RS,sim
202606-00689,2026-06-10,C31711,10,app,iOS,Beleza,"R$ 159,00",RJ,nao
202606-00690,2026-06-13,C36658,6,app,Android,Beleza,"R$ 47,20",RJ,nao
202606-00691,2026-06-25,C28025,7,marketplace,iOS,Esporte,"R$ 104,54",PE,sim
202606-00692,2026-06-02,C24903,5,app,iOS,Eletrônicos,"R$ 199,76",RJ,nao
202606-00693,2026-06-03,C20306,7,site,Android,Mercado,"R$ 137,73",DF,nao
202606-00694,2026-06-09,C20593,8,site,Android,Eletrônicos,"R$ 118,82",MG,nao
202606-00695,2026-06-04,C35314,8,app,Android,Livros,"R$ 564,69",MG,sim
202606-00696,2026-06-13,C38341,7,marketplace,iOS,Mercado,"R$ 49,80",MG,sim
202606-00697,2026-06-17,C37031,4,app,iOS,Beleza,"R$ 438,87",MG,sim
202606-00698,2026-06-01,C31550,8,site,Desktop,Casa e Decoração,"R$ 138,35",MG,sim
202606-00699,2026-06-28,C27779,5,site,Android,Casa e Decoração,"R$ 102,06",DF,sim
202606-00700,2026-06-15,C23541,5,app,iOS,Moda,"R$ 28,22",RS,sim
202606-00701,2026-06-02,C16146,7,site,Android,Casa e Decoração,"R$ 62,76",MG,nao
202606-00702,2026-06-17,C21854,6,app,iOS,Moda,"R$ 92,38",CE,sim
202606-00703,2026-06-20,C34787,10,marketplace,iOS,Livros,"R$ 421,51",PE,nao
202606-00704,2026-06-16,C30493,7,site,iOS,Casa e Decoração,"R$ 205,84",CE,nao
202606-00705,2026-06-15,C34903,7,marketplace,Android,Esporte,"R$ 23,36",CE,nao
202606-00706,2026-06-02,C16670,7,app,iOS,Moda,"R$ 130,95",BA,sim
202606-00707,2026-06-09,C27996,4,site,iOS,Mercado,"R$ 39,94",RJ,nao
202606-00708,2026-06-05,C19438,10,site,Android,Mercado,"R$ 120,41",RJ,sim
202606-00709,2026-06-15,C38863,6,marketplace,Android,Livros,"R$ 34,29",PE,nao
202606-00710,2026-06-23,C25883,6,site,iOS,Moda,"R$ 258,21",CE,sim
202606-00711,2026-06-04,C10945,10,app,Android,Moda,"R$ 176,88",MG,nao
202606-00712,2026-06-21,C29951,3,app,Android,Livros,"R$ 53,35",RS,sim
202606-00713,2026-06-26,C17841,10,app,iOS,Livros,"R$ 37,20",BA,sim
202606-00714,2026-06-23,C15189,8,site,Android,Mercado,"R$ 359,11",PE,nao
202606-00715,2026-06-10,C28049,4,app,iOS,Casa e Decoração,"R$ 337,36",BA,sim
202606-00716,2026-06-01,C28096,7,marketplace,Desktop,Casa e Decoração,"R$ 222,01",BA,sim
202606-00717,2026-06-14,C13054,9,app,Android,Esporte,"R$ 433,48",PE,sim
202606-00718,2026-06-08,C37571,7,app,Android,Beleza,"R$ 71,50",CE,sim
202606-00719,2026-06-30,C13717,10,app,iOS,Eletrônicos,"R$ 45,26",PR,sim
202606-00720,2026-06-15,C13849,2,site,iOS,Esporte,"R$ 504,73",SP,sim
202606-00721,2026-06-21,C37267,7,app,,Mercado,"R$ 174,54",DF,nao
202606-00722,2026-06-05,C26330,7,app,iOS,Mercado,"R$ 436,90",PR,sim
202606-00723,2026-06-30,C33481,7,app,Desktop,Eletrônicos,"R$ 243,79",PE,nao
202606-00724,2026-06-10,C26674,4,marketplace,iOS,Eletrônicos,"R$ 82,25",PE,sim
202606-00725,2026-06-23,C18959,6,app,Desktop,Moda,"R$ 242,96",MG,sim
202606-00726,2026-06-14,C37352,6,marketplace,Android,Beleza,"R$ 52,69",BA,sim
202606-00727,2026-06-16,C25473,10,app,Android,Esporte,"R$ 128,47",PE,sim
202606-00728,2026-06-08,C24967,3,site,Android,Moda,"R$ 63,24",MG,nao
202606-00729,2026-06-18,C14739,3,site,Android,Moda,"R$ 142,79",MG,nao
202606-00730,2026-06-13,C16245,7,marketplace,iOS,Mercado,"R$ 126,77",CE,nao
202606-00731,2026-06-30,C29640,10,app,Desktop,Beleza,"R$ 124,52",PE,sim
202606-00732,2026-06-17,C34454,10,app,Android,Eletrônicos,"R$ 37,49",SP,sim
202606-00733,2026-06-29,C14473,7,app,Android,Beleza,"R$ 79,40",BA,nao
202606-00734,2026-06-28,C12287,8,marketplace,Android,Moda,"R$ 61,62",DF,nao
202606-00735,2026-06-09,C35319,5,marketplace,Android,Eletrônicos,"R$ 531,74",DF,nao
202606-00736,2026-06-26,C37997,8,app,Android,Beleza,"R$ 64,82",SP,nao
202606-00737,2026-06-14,C21137,7,site,Desktop,Casa e Decoração,"R$ 537,60",MG,nao
202606-00738,2026-06-30,C35811,7,site,iOS,Casa e Decoração,"R$ 145,90",CE,sim
202606-00739,2026-06-17,C18754,9,app,Android,Livros,"R$ 19,06",DF,sim
202606-00740,2026-06-27,C10084,7,app,Android,Moda,"R$ 223,19",PR,nao
202606-00741,2026-06-10,C33791,10,site,Android,Livros,"R$ 120,75",RS,nao
202606-00742,2026-06-10,C37442,7,app,iOS,Beleza,"R$ 37,44",CE,nao
202606-00743,2026-06-19,C29002,10,marketplace,Android,Casa e Decoração,"R$ 198,09",BA,sim
202606-00744,2026-06-22,C26044,8,site,Android,Casa e Decoração,"R$ 76,91",DF,sim
202606-00745,2026-06-28,C14869,7,app,Android,Beleza,"R$ 16,21",PE,sim
202606-00746,2026-06-15,C27648,7,app,Desktop,Eletrônicos,"R$ 91,29",BA,sim
202606-00747,2026-06-16,C21309,9,site,iOS,Moda,"R$ 66,24",RJ,nao
202606-00748,2026-06-11,C28085,10,app,Android,Livros,"R$ 118,19",MG,sim
202606-00749,2026-06-25,C27807,10,app,Android,Casa e Decoração,"R$ 296,22",RJ,sim
202606-00750,2026-06-13,C24920,6,app,Android,Beleza,"R$ 25,30",PR,sim
202606-00751,2026-06-30,C20544,7,marketplace,Android,Mercado,"R$ 56,72",SP,sim
202606-00752,2026-06-28,C16181,7,site,Android,Livros,"R$ 193,24",RS,sim
202606-00753,2026-06-23,C17825,6,app,iOS,Esporte,"R$ 98,23",CE,nao
202606-00754,2026-06-19,C22549,6,site,iOS,Casa e Decoração,"R$ 90,80",MG,nao
202606-00755,2026-06-08,C38049,10,app,iOS,Esporte,"R$ 197,24",SP,nao
202606-00756,2026-06-25,C23460,6,app,iOS,Beleza,"R$ 119,66",RJ,nao
202606-00757,2026-06-02,C20426,8,app,iOS,Moda,"R$ 95,83",CE,sim
202606-00758,2026-06-24,C25498,6,app,iOS,Beleza,"R$ 24,08",SP,nao
202606-00759,2026-06-23,C39931,9,app,Desktop,Livros,"R$ 170,28",SP,nao
202606-00760,2026-06-26,C22492,8,site,Desktop,Beleza,"R$ 184,45",RJ,sim
202606-00761,2026-06-13,C31747,4,app,iOS,Casa e Decoração,"R$ 37,42",PR,nao
202606-00762,2026-06-26,C36894,5,app,Android,Mercado,"R$ 112,95",RJ,sim
202606-00763,2026-06-21,C14984,8,marketplace,Android,Livros,"R$ 54,87",SP,sim
202606-00764,2026-06-16,C11213,5,app,Android,Beleza,"R$ 119,50",BA,nao
202606-00765,2026-06-05,C26459,9,app,Desktop,Esporte,"R$ 212,91",CE,nao
202606-00766,2026-06-19,C20878,6,marketplace,Android,Moda,"R$ 29,47",PR,nao
202606-00767,2026-06-28,C13288,10,marketplace,Desktop,Moda,"R$ 155,05",PR,sim
202606-00768,2026-06-28,C37690,10,marketplace,iOS,Beleza,"R$ 262,41",SP,sim
202606-00769,2026-06-15,C13267,8,app,Desktop,Moda,"R$ 38,57",BA,nao
202606-00770,2026-06-17,C39833,8,app,Android,Mercado,"R$ 14,97",CE,sim
202606-00771,2026-06-15,C10502,8,site,Android,Esporte,"R$ 44,46",SP,nao
202606-00772,2026-06-24,C14723,8,marketplace,Android,Mercado,"R$ 36,08",MG,sim
202606-00773,2026-06-14,C38538,8,site,Android,Casa e Decoração,"R$ 287,51",RS,sim
202606-00774,2026-06-21,C15058,6,app,iOS,Mercado,"R$ 78,25",RS,nao
202606-00775,2026-06-03,C25384,10,app,Android,Beleza,"R$ 45,36",DF,nao
202606-00776,2026-06-26,C18684,6,app,Android,Moda,"R$ 109,41",RJ,nao
202606-00777,2026-06-11,C30422,4,site,Android,Livros,"R$ 35,30",RJ,sim
202606-00778,2026-06-23,C23024,9,site,Android,Eletrônicos,"R$ 30,12",DF,nao
202606-00779,2026-06-21,C12631,7,app,Android,Moda,"R$ 214,91",BA,nao
202606-00780,2026-06-28,C20766,5,site,Android,Eletrônicos,"R$ 145,63",RJ,nao
202606-00781,2026-06-28,C32097,10,app,iOS,Livros,"R$ 66,03",PR,sim
202606-00782,2026-06-28,C27485,3,site,Desktop,Casa e Decoração,"R$ 197,57",PR,sim
202606-00783,2026-06-13,C20376,7,marketplace,Android,Casa e Decoração,"R$ 146,03",MG,nao
202606-00784,2026-06-21,C33550,8,app,Android,Moda,"R$ 59,44",PR,nao
202606-00785,2026-06-29,C34884,6,app,iOS,Beleza,"R$ 42,19",RJ,sim
202606-00786,2026-06-16,C38586,6,marketplace,Desktop,Moda,"R$ 29,60",PR,nao
202606-00787,2026-06-18,C11176,10,app,Android,Mercado,"R$ 34,36",PE,sim
202606-00788,2026-06-20,C12242,5,app,Android,Beleza,"R$ 259,10",DF,sim
202606-00789,2026-06-08,C30681,8,app,Android,Moda,"R$ 64,47",PR,nao
202606-00790,2026-06-22,C19416,8,site,iOS,Casa e Decoração,"R$ 262,98",SP,sim
202606-00791,2026-06-08,C34470,8,site,Desktop,Mercado,"R$ 156,95",PR,nao
202606-00792,2026-06-03,C24220,8,app,,Livros,"R$ 45,36",SP,nao
202606-00793,2026-06-04,C34915,7,site,Desktop,Beleza,"R$ 19,42",DF,nao
202606-00794,2026-06-21,C33065,5,marketplace,Desktop,Esporte,"R$ 58,40",PE,sim
202606-00795,2026-06-28,C13293,10,site,Android,Esporte,"R$ 219,36",SP,sim
202606-00796,2026-06-15,C15451,5,site,iOS,Casa e Decoração,"R$ 41,91",PR,sim
202606-00797,2026-06-23,C19812,5,app,iOS,Mercado,"R$ 203,94",BA,sim
202606-00798,2026-06-29,C10948,8,marketplace,Android,Mercado,"R$ 59,84",MG,nao
202606-00799,2026-06-02,C20629,10,marketplace,Android,Casa e Decoração,"R$ 58,46",PE,nao
202606-00800,2026-06-26,C11838,4,app,Android,Mercado,"R$ 76,39",PR,sim
202606-00801,2026-06-10,C21746,10,site,Android,Casa e Decoração,"R$ 120,75",BA,sim
202606-00802,2026-06-12,C24112,7,site,Desktop,Esporte,"R$ 41,23",SP,sim
202606-00803,2026-06-05,C18001,4,app,iOS,Eletrônicos,"R$ 99,27",DF,sim
202606-00804,2026-06-17,C23502,8,marketplace,Desktop,Beleza,"R$ 115,29",RJ,nao
202606-00805,2026-06-19,C32341,5,app,Android,Moda,"R$ 73,30",PE,nao
202606-00806,2026-06-26,C15900,7,app,Android,Mercado,"R$ 155,32",RS,nao
202606-00807,2026-06-06,C15736,9,app,Android,Moda,"R$ 105,16",MG,nao
202606-00808,2026-06-03,C29971,7,site,Android,Beleza,"R$ 75,68",DF,sim
202606-00809,2026-06-28,C22535,8,app,Desktop,Casa e Decoração,"R$ 268,17",CE,sim
202606-00810,2026-06-20,C32384,8,app,Desktop,Eletrônicos,"R$ 146,64",PE,nao
202606-00811,2026-06-08,C26307,10,app,Android,Eletrônicos,"R$ 208,04",DF,sim
202606-00812,2026-06-30,C29108,8,app,iOS,Casa e Decoração,"R$ 112,27",MG,sim
202606-00813,2026-06-05,C17608,6,marketplace,Desktop,Eletrônicos,"R$ 188,34",SP,sim
202606-00814,2026-06-15,C30902,8,app,Android,Livros,"R$ 695,48",PE,sim
202606-00815,2026-06-09,C25059,10,site,Android,Beleza,"R$ 46,28",BA,nao
202606-00816,2026-06-09,C31851,8,app,Android,Mercado,"R$ 103,25",SP,nao
202606-00817,2026-06-01,C39455,9,site,Android,Esporte,"R$ 217,12",SP,sim
202606-00818,2026-06-26,C25245,10,app,Android,Esporte,"R$ 125,38",PR,sim
202606-00819,2026-06-29,C19425,6,app,Android,Casa e Decoração,"R$ 92,83",CE,sim
