id_avaliacao,data_avaliacao,id_cliente,nota_nps,canal,dispositivo,categoria_compra,valor_pedido,uf,primeiro_pedido
202605-00604,2026-05-22,C26502,6,site,iOS,Moda,"R$ 101,31",SP,nao
202605-00605,2026-05-05,C21185,10,app,iOS,Moda,"R$ 213,04",SP,nao
202605-00606,2026-05-13,C22452,10,app,iOS,Eletrônicos,"R$ 45,09",SP,sim
202605-00607,2026-05-11,C31561,6,app,iOS,Beleza,"R$ 16,65",PR,sim
202605-00608,2026-05-17,C19430,5,site,iOS,Casa e Decoração,"R$ 237,39",SP,sim
202605-00609,2026-05-14,C26975,9,app,Android,Moda,"R$ 104,06",RJ,nao
202605-00610,2026-05-04,C32423,8,app,Android,Esporte,"R$ 75,02",MG,sim
202605-00611,2026-05-04,C38082,8,site,Android,Esporte,"R$ 207,70",SP,sim
202605-00612,2026-05-19,C31128,5,app,Android,Beleza,"R$ 149,87",CE,nao
202605-00613,2026-05-22,C26074,8,marketplace,iOS,Livros,"R$ 90,87",PR,nao
202605-00614,2026-05-15,C27578,9,app,iOS,Casa e Decoração,"R$ 871,54",MG,sim
202605-00615,2026-05-09,C38899,6,marketplace,Android,Beleza,"R$ 160,02",PE,nao
202605-00616,2026-05-14,C33287,6,app,Desktop,Beleza,"R$ 137,95",CE,sim
202605-00617,2026-05-07,C23297,8,site,Android,Livros,"R$ 139,27",BA,nao
202605-00618,2026-05-15,C21913,6,app,Android,Moda,"R$ 140,39",PE,sim
202605-00619,2026-05-19,C16376,10,app,Android,Mercado,"R$ 166,34",PR,nao
202605-00620,2026-05-28,C35033,8,marketplace,Android,Casa e Decoração,"R$ 102,93",DF,sim
202605-00621,2026-05-04,C27787,9,app,iOS,Mercado,"R$ 147,74",CE,nao
202605-00622,2026-05-11,C28077,6,app,Android,Esporte,"R$ 151,86",PR,nao
202605-00623,2026-05-01,C32739,6,app,Android,Moda,"R$ 78,02",CE,nao
202605-00624,2026-05-25,C15107,7,marketplace,Android,Mercado,"R$ 149,62",SP,sim
202605-00625,2026-05-15,C18051,6,app,iOS,Beleza,"R$ 254,12",BA,nao
202605-00626,2026-05-17,C34094,8,site,iOS,Eletrônicos,"R$ 74,19",SP,sim
202605-00627,2026-05-28,C38490,5,app,Desktop,Casa e Decoração,"R$ 109,79",SP,nao
202605-00628,2026-05-07,C20078,7,app,Android,Casa e Decoração,"R$ 131,53",MG,nao
202605-00629,2026-05-10,C19936,7,app,Android,Moda,"R$ 29,81",MG,sim
202605-00630,2026-05-20,C23424,7,app,Android,Beleza,"R$ 98,11",DF,nao
202605-00631,2026-05-04,C31753,8,site,Desktop,Eletrônicos,"R$ 74,53",PR,sim
202605-00632,2026-05-16,C22431,10,app,Android,Esporte,"R$ 31,88",PE,nao
202605-00633,2026-05-19,C15958,9,marketplace,iOS,Beleza,"R$ 103,85",SP,nao
202605-00634,2026-05-12,C12257,8,marketplace,Android,Livros,"R$ 128,49",RJ,nao
202605-00635,2026-05-26,C31918,9,marketplace,Android,Casa e Decoração,"R$ 92,65",RJ,sim
202605-00636,2026-05-01,C30377,6,app,Android,Moda,"R$ 328,44",CE,nao
202605-00637,2026-05-17,C19183,6,marketplace,Desktop,Eletrônicos,"R$ 141,90",PR,nao
202605-00638,2026-05-02,C31279,10,app,iOS,Beleza,"R$ 59,01",MG,nao
202605-00639,2026-05-24,C34895,9,app,Android,Casa e Decoração,"R$ 80,40",RS,sim
202605-00640,2026-05-01,C34072,8,app,iOS,Moda,"R$ 127,82",SP,nao
202605-00641,2026-05-23,C32016,5,app,Android,Casa e Decoração,"R$ 70,44",SP,nao
202605-00642,2026-05-05,C21345,10,app,Android,Beleza,"R$ 225,95",BA,nao
202605-00643,2026-05-22,C12778,8,app,Desktop,Mercado,"R$ 144,05",CE,sim
202605-00644,2026-05-26,C34971,7,app,iOS,Casa e Decoração,"R$ 314,07",MG,sim
202605-00645,2026-05-25,C12863,7,app,iOS,Eletrônicos,"R$ 142,92",PR,nao
202605-00646,2026-05-03,C15119,9,marketplace,Desktop,Beleza,"R$ 70,52",SP,nao
202605-00647,2026-05-20,C13996,10,site,iOS,Livros,"R$ 41,62",RJ,sim
202605-00648,2026-05-01,C24187,10,app,iOS,Eletrônicos,"R$ 93,61",RJ,sim
202605-00649,2026-05-07,C25599,7,app,Android,Beleza,"R$ 32,36",DF,sim
202605-00650,2026-05-28,C38209,7,app,iOS,Eletrônicos,"R$ 58,68",SP,sim
202605-00651,2026-05-09,C14715,7,app,Android,Moda,"R$ 110,37",PR,sim
202605-00652,2026-05-07,C16129,9,site,Android,Moda,"R$ 140,52",RJ,sim
202605-00653,2026-05-10,C29711,9,app,Android,Moda,"R$ 56,44",SP,nao
202605-00654,2026-05-24,C17889,6,app,Android,Livros,"R$ 427,99",BA,nao
202605-00655,2026-05-03,C12019,6,app,iOS,Livros,"R$ 387,36",MG,sim
202605-00656,2026-05-03,C32086,7,site,Android,Eletrônicos,"R$ 121,71",PE,sim
202605-00657,2026-05-23,C32317,10,app,Desktop,Esporte,"R$ 295,99",BA,nao
202605-00658,2026-05-15,C21734,7,site,Android,Beleza,"R$ 92,59",BA,nao
202605-00659,2026-05-18,C34411,7,site,Android,Eletrônicos,"R$ 153,94",BA,nao
202605-00660,2026-05-11,C36091,10,app,Desktop,Beleza,"R$ 121,87",CE,nao
202605-00661,2026-05-24,C34594,9,app,Desktop,Mercado,"R$ 382,55",MG,sim
202605-00662,2026-05-28,C30715,8,site,Android,Beleza,"R$ 151,13",PE,sim
202605-00663,2026-05-07,C13107,5,app,,Beleza,"R$ 19,27",MG,sim
202605-00664,2026-05-01,C26296,9,app,iOS,Mercado,"R$ 113,71",PR,nao
202605-00665,2026-05-20,C33715,7,app,Android,Mercado,"R$ 144,09",CE,sim
202605-00666,2026-05-12,C13473,8,app,iOS,Beleza,"R$ 267,59",SP,nao
202605-00667,2026-05-16,C36333,8,app,Android,Casa e Decoração,"R$ 72,04",DF,sim
202605-00668,2026-05-22,C30266,10,app,iOS,Moda,"R$ 104,38",RS,nao
202605-00669,2026-05-26,C32561,9,app,Android,Beleza,"R$ 86,99",BA,sim
202605-00670,2026-05-14,C18064,7,app,iOS,Moda,"R$ 128,88",BA,nao
202605-00671,2026-05-26,C19192,7,site,Android,Casa e Decoração,"R$ 170,01",CE,sim
202605-00672,2026-05-26,C30731,6,marketplace,Desktop,Livros,"R$ 33,60",BA,sim
202605-00673,2026-05-16,C28458,6,site,iOS,Esporte,"R$ 211,81",PR,sim
202605-00674,2026-05-20,C20539,7,app,Android,Esporte,"R$ 102,26",MG,nao
202605-00675,2026-05-25,C16330,10,app,iOS,Moda,"R$ 73,82",PE,nao
202605-00676,2026-05-16,C18080,4,site,iOS,Casa e Decoração,"R$ 108,59",SP,nao
202605-00677,2026-05-11,C25882,6,site,Android,Esporte,"R$ 61,78",RS,sim
202605-00678,2026-05-20,C29827,7,site,Android,Livros,"R$ 171,41",PR,sim
202605-00679,2026-05-10,C18133,7,site,Android,Mercado,"R$ 150,64",DF,sim
202605-00680,2026-05-05,C19702,10,app,,Livros,"R$ 95,58",PR,nao
202605-00681,2026-05-25,C39812,8,app,Android,Beleza,"R$ 85,08",CE,sim
202605-00682,2026-05-04,C18963,5,site,iOS,Esporte,"R$ 80,69",BA,nao
202605-00683,2026-05-05,C20577,7,app,iOS,Mercado,"R$ 156,28",SP,nao
202605-00684,2026-05-05,C20330,10,site,Android,Eletrônicos,"R$ 73,61",BA,nao
202605-00685,2026-05-06,C20702,6,site,Android,Livros,"R$ 116,26",PE,nao
202605-00686,2026-05-02,C38942,9,app,Android,Livros,"R$ 146,13",SP,sim
202605-00687,2026-05-05,C14966,10,app,iOS,Livros,"R$ 22,23",RJ,sim
202605-00688,2026-05-12,C21080,3,app,iOS,Eletrônicos,"R$ 85,87",BA,nao
202605-00689,2026-05-17,C23643,10,app,Android,Moda,"R$ 40,61",SP,sim
202605-00690,2026-05-06,C13776,1,site,Desktop,Moda,"R$ 181,24",CE,sim
202605-00691,2026-05-01,C11719,8,app,Android,Beleza,"R$ 56,65",DF,sim
202605-00692,2026-05-05,C38523,6,app,iOS,Beleza,"R$ 61,63",PR,nao
202605-00693,2026-05-16,C10770,8,app,Android,Esporte,"R$ 78,38",RS,sim
202605-00694,2026-05-02,C16843,9,app,Android,Casa e Decoração,"R$ 16,47",SP,sim
202605-00695,2026-05-17,C39444,5,site,Android,Moda,"R$ 55,24",BA,sim
202605-00696,2026-05-10,C18704,6,marketplace,Android,Moda,"R$ 83,38",SP,sim
202605-00697,2026-05-11,C16415,9,site,iOS,Eletrônicos,"R$ 33,06",RS,nao
202605-00698,2026-05-20,C31345,8,app,Android,Moda,"R$ 179,62",CE,sim
202605-00699,2026-05-26,C13497,10,app,Desktop,Moda,"R$ 86,73",PE,nao
202605-00700,2026-05-19,C36799,8,site,Android,Livros,"R$ 34,37",PR,sim
202605-00701,2026-05-07,C26747,2,site,,Eletrônicos,"R$ 219,50",RS,sim
202605-00702,2026-05-07,C26370,7,site,Android,Casa e Decoração,"R$ 277,26",BA,nao
202605-00703,2026-05-25,C15415,4,marketplace,Android,Esporte,"R$ 174,85",SP,nao
202605-00704,2026-05-03,C30197,10,site,iOS,Eletrônicos,"R$ 163,01",PR,sim
202605-00705,2026-05-01,C19943,7,marketplace,Android,Moda,"R$ 122,24",RS,sim
202605-00706,2026-05-21,C16251,5,app,Android,Casa e Decoração,"R$ 313,85",PR,sim
202605-00707,2026-05-10,C35245,7,app,iOS,Moda,"R$ 172,97",SP,nao
202605-00708,2026-05-04,C30863,5,app,Android,Eletrônicos,"R$ 53,22",PR,nao
202605-00709,2026-05-03,C33750,10,app,Desktop,Esporte,"R$ 95,29",RJ,nao
202605-00710,2026-05-16,C12073,10,app,iOS,Eletrônicos,"R$ 115,04",SP,nao
202605-00711,2026-05-02,C26299,3,site,Android,Moda,"R$ 226,89",SP,sim
202605-00712,2026-05-22,C12064,6,site,Desktop,Livros,"R$ 198,16",SP,nao
202605-00713,2026-05-26,C18758,7,site,,Casa e Decoração,"R$ 41,26",PR,sim
202605-00714,2026-05-26,C10063,8,app,iOS,Esporte,"R$ 565,30",CE,nao
202605-00715,2026-05-26,C17586,8,site,Android,Casa e Decoração,"R$ 116,72",CE,nao
202605-00716,2026-05-15,C36893,10,app,iOS,Livros,"R$ 140,82",BA,nao
202605-00717,2026-05-05,C20509,8,site,iOS,Moda,"R$ 56,59",DF,nao
202605-00718,2026-05-25,C19582,8,app,Android,Beleza,"R$ 250,84",BA,nao
202605-00719,2026-05-03,C29731,6,app,iOS,Casa e Decoração,"R$ 329,36",PE,nao
202605-00720,2026-05-28,C32293,8,app,iOS,Esporte,"R$ 65,27",DF,sim
202605-00721,2026-05-21,C37263,9,site,Desktop,Esporte,"R$ 99,41",DF,sim
202605-00722,2026-05-27,C32715,8,marketplace,Desktop,Eletrônicos,"R$ 99,06",PR,sim
202605-00723,2026-05-01,C18346,7,site,Android,Moda,"R$ 171,66",SP,sim
202605-00724,2026-05-16,C13831,8,site,Desktop,Casa e Decoração,"R$ 30,06",BA,nao
202605-00725,2026-05-08,C28907,5,site,Android,Mercado,"R$ 232,89",PE,sim
202605-00726,2026-05-05,C37339,8,app,Android,Livros,"R$ 84,22",CE,sim
202605-00727,2026-05-26,C13532,4,marketplace,Desktop,Livros,"R$ 57,06",DF,nao
202605-00728,2026-05-10,C37041,4,app,Android,Mercado,"R$ 113,19",PE,sim
202605-00729,2026-05-10,C13967,7,app,Desktop,Livros,"R$ 61,77",SP,sim
202605-00730,2026-05-04,C23825,8,app,Android,Eletrônicos,"R$ 156,77",CE,nao
202605-00731,2026-05-07,C19954,10,app,Android,Beleza,"R$ 42,17",BA,sim
202605-00732,2026-05-16,C20473,9,site,iOS,Beleza,"R$ 240,13",SP,nao
202605-00733,2026-05-14,C32563,6,site,Desktop,Livros,"R$ 140,09",RJ,nao
202605-00734,2026-05-02,C25972,5,marketplace,iOS,Casa e Decoração,"R$ 138,38",PE,sim
202605-00735,2026-05-15,C22446,10,app,iOS,Beleza,"R$ 185,66",RJ,sim
202605-00736,2026-05-25,C33069,9,app,iOS,Beleza,"R$ 89,91",DF,sim
202605-00737,2026-05-19,C38269,5,app,iOS,Esporte,"R$ 105,01",MG,nao
202605-00738,2026-05-15,C19002,10,app,Android,Esporte,"R$ 41,72",MG,sim
202605-00739,2026-05-23,C26932,6,app,Desktop,Casa e Decoração,"R$ 132,74",RJ,sim
202605-00740,2026-05-11,C23983,6,app,iOS,Mercado,"R$ 69,77",SP,sim
202605-00741,2026-05-08,C10186,7,app,Android,Livros,"R$ 46,72",CE,sim
202605-00742,2026-05-10,C15985,5,site,Desktop,Esporte,"R$ 198,82",SP,nao
202605-00743,2026-05-26,C32963,5,app,iOS,Moda,"R$ 39,71",CE,sim
202605-00744,2026-05-19,C10775,7,app,Android,Livros,"R$ 202,83",SP,nao
202605-00745,2026-05-23,C22068,8,app,iOS,Beleza,"R$ 87,78",DF,sim
202605-00746,2026-05-23,C23836,8,app,iOS,Livros,"R$ 35,80",DF,nao
202605-00747,2026-05-08,C39708,9,app,iOS,Eletrônicos,"R$ 158,92",DF,sim
202605-00748,2026-05-22,C16439,7,app,Desktop,Casa e Decoração,"R$ 245,71",MG,nao
202605-00749,2026-05-19,C23541,6,app,iOS,Moda,"R$ 267,61",MG,sim
202605-00750,2026-05-01,C22185,8,app,Android,Eletrônicos,"R$ 96,01",PE,nao
202605-00751,2026-05-10,C38848,7,site,iOS,Moda,"R$ 112,72",SP,nao
202605-00752,2026-05-22,C25556,10,site,iOS,Moda,"R$ 57,19",PR,nao
202605-00753,2026-05-28,C36341,6,site,Android,Mercado,"R$ 250,99",DF,sim
202605-00754,2026-05-16,C26822,5,marketplace,iOS,Moda,"R$ 228,23",RJ,sim
202605-00755,2026-05-27,C30500,10,site,iOS,Casa e Decoração,"R$ 91,72",PE,nao
202605-00756,2026-05-02,C38530,9,app,Android,Moda,"R$ 54,19",PE,nao
202605-00757,2026-05-27,C38407,9,app,Desktop,Beleza,"R$ 139,71",SP,nao
202605-00758,2026-05-08,C29627,8,site,Android,Eletrônicos,"R$ 77,33",MG,nao
202605-00759,2026-05-03,C28405,4,site,Desktop,Moda,"R$ 172,82",PE,sim
202605-00760,2026-05-09,C25220,4,app,Desktop,Casa e Decoração,"R$ 97,31",PE,nao
202605-00761,2026-05-11,C20097,9,site,Android,Beleza,"R$ 138,98",SP,nao
202605-00762,2026-05-23,C28356,10,site,Android,Livros,"R$ 249,03",SP,sim
202605-00763,2026-05-23,C26045,7,app,Android,Esporte,"R$ 123,86",RJ,sim
202605-00764,2026-05-09,C38663,8,app,Android,Casa e Decoração,"R$ 40,14",RS,nao
202605-00765,2026-05-07,C21420,4,marketplace,iOS,Casa e Decoração,"R$ 82,06",SP,nao
202605-00766,2026-05-14,C31944,4,app,Android,Mercado,"R$ 125,62",SP,sim
202605-00767,2026-05-07,C32515,7,site,Android,Esporte,"R$ 37,67",RS,nao
202605-00768,2026-05-19,C27043,9,app,Android,Casa e Decoração,"R$ 200,56",CE,sim
202605-00769,2026-05-06,C39074,8,app,Android,Moda,"R$ 96,85",BA,nao
202605-00770,2026-05-19,C25043,9,app,iOS,Esporte,"R$ 195,62",RS,sim
202605-00771,2026-05-27,C28044,9,app,iOS,Moda,"R$ 68,22",PE,nao
202605-00772,2026-05-18,C29122,7,marketplace,Android,Beleza,"R$ 280,57",CE,sim
202605-00773,2026-05-21,C26041,7,app,Android,Beleza,"R$ 527,72",PE,nao
202605-00774,2026-05-04,C21840,7,app,Desktop,Eletrônicos,"R$ 124,30",MG,sim
202605-00775,2026-05-18,C18795,7,app,iOS,Livros,"R$ 142,07",DF,nao
202605-00776,2026-05-02,C10322,4,app,Desktop,Livros,"R$ 82,91",SP,nao
202605-00777,2026-05-08,C17223,6,app,Android,Casa e Decoração,"R$ 133,58",PR,nao
202605-00778,2026-05-01,C28143,9,site,Android,Moda,"R$ 190,99",MG,nao
202605-00779,2026-05-01,C15255,3,app,Android,Casa e Decoração,"R$ 507,48",SP,nao
202605-00780,2026-05-28,C23316,8,app,Android,Moda,"R$ 70,56",PR,sim
202605-00781,2026-05-04,C10103,7,marketplace,iOS,Esporte,"R$ 137,46",RS,nao
202605-00782,2026-05-04,C37763,7,app,Android,Beleza,"R$ 139,57",PR,sim
202605-00783,2026-05-28,C30154,6,site,iOS,Mercado,"R$ 91,56",PE,nao
202605-00784,2026-05-14,C35873,7,app,iOS,Eletrônicos,"R$ 44,57",CE,nao
202605-00785,2026-05-27,C24489,7,site,Android,Livros,"R$ 183,04",PE,sim
202605-00786,2026-05-06,C35823,8,site,iOS,Casa e Decoração,"R$ 215,71",PE,nao
202605-00787,2026-05-08,C22433,9,app,Android,Eletrônicos,"R$ 83,69",RS,sim
202605-00788,2026-05-15,C33365,9,site,Android,Casa e Decoração,"R$ 46,98",RJ,nao
202605-00789,2026-05-14,C33729,6,app,Android,Beleza,"R$ 61,87",CE,nao
202605-00790,2026-05-12,C39871,10,app,Android,Moda,"R$ 235,09",RS,sim
202605-00791,2026-05-20,C27397,7,marketplace,Desktop,Beleza,"R$ 257,33",DF,nao
202605-00792,2026-05-03,C33170,6,app,iOS,Livros,"R$ 155,09",PR,sim
202605-00793,2026-05-09,C24847,8,app,iOS,Beleza,"R$ 219,82",DF,nao
202605-00794,2026-05-08,C23417,6,marketplace,Android,Moda,"R$ 92,81",MG,sim
202605-00795,2026-05-21,C35660,8,site,Desktop,Livros,"R$ 224,37",SP,sim
202605-00796,2026-05-14,C39324,7,app,iOS,Moda,"R$ 116,42",CE,sim
202605-00797,2026-05-09,C36780,6,app,Android,Mercado,"R$ 21,14",RJ,nao
202605-00798,2026-05-24,C15862,8,site,Desktop,Moda,"R$ 186,09",BA,sim
202605-00799,2026-05-25,C18923,8,app,iOS,Esporte,"R$ 31,04",MG,sim
202605-00800,2026-05-02,C25370,7,app,iOS,Mercado,"R$ 25,72",MG,nao
202605-00801,2026-05-15,C18054,10,site,Android,Livros,"R$ 56,81",RS,sim
202605-00802,2026-05-25,C11385,10,app,Android,Eletrônicos,"R$ 235,59",SP,nao
202605-00803,2026-05-22,C34715,6,app,Android,Beleza,"R$ 54,98",CE,nao
202605-00804,2026-05-12,C35768,7,marketplace,Android,Livros,"R$ 67,29",DF,nao
202605-00805,2026-05-14,C15468,7,site,Android,Mercado,"R$ 86,66",DF,sim
202605-00806,2026-05-12,C37588,4,app,Android,Beleza,"R$ 25,50",SP,nao
202605-00807,2026-05-01,C20307,8,app,Android,Moda,"R$ 82,02",BA,nao
202605-00808,2026-05-15,C38350,6,site,Android,Moda,"R$ 197,77",MG,nao
202605-00809,2026-05-01,C39507,10,app,Android,Beleza,"R$ 100,41",MG,nao
202605-00810,2026-05-12,C38913,7,app,iOS,Eletrônicos,"R$ 172,45",CE,sim
202605-00811,2026-05-10,C22256,4,marketplace,Android,Beleza,"R$ 142,05",RJ,nao
202605-00812,2026-05-12,C36905,9,app,Android,Mercado,"R$ 195,62",RS,nao
202605-00813,2026-05-07,C20169,4,app,iOS,Eletrônicos,"R$ 71,31",BA,sim
202605-00814,2026-05-09,C11962,5,site,,Moda,"R$ 130,31",DF,nao
202605-00815,2026-05-11,C36165,9,app,iOS,Casa e Decoração,"R$ 346,44",PE,nao
202605-00388,2026-05-21,C38261,10,site,Desktop,Moda,"R$ 271,11",RJ,nao
202605-00270,2026-05-17,C12504,9,app,Android,Esporte,"R$ 61,20",DF,sim
202605-00011,2026-05-22,C34404,8,app,iOS,Casa e Decoração,"R$ 42,03",SP,sim
202605-00297,2026-05-07,C33264,10,app,Android,Casa e Decoração,"R$ 67,87",SP,nao
